0.0	74	0.6818181818181818	0	0.12727272727272726	74	0.8636363636363635	2
None	None	None	None	0.12727272727272726	47	0.19318181818181818	0
0.6818181818181818	67	0.3409090909090909	1	0.6727272727272727	67	0.3181818181818181	1
1.0227272727272727	69	0.3409090909090909	2	0.9272727272727272	69	0.3522727272727273	5
1.3636363636363635	71	0.3409090909090909	3	1.184090909090909	71	0.25681818181818183	7
1.7045454545454544	72	0.3409090909090909	4	1.440909090909091	72	0.34999999999999987	8
2.0454545454545454	74	0.6818181818181818	5	1.7272727272727273	74	0.8	10
2.727272727272727	67	0.6818181818181818	6	2.3045454545454542	67	0.25454545454545485	11
3.4090909090909087	67	0.6818181818181818	7	2.8477272727272727	67	0.25681818181818183	12
4.090909090909091	76	0.6818181818181818	8	3.3909090909090907	76	0.8659090909090912	14
4.7727272727272725	72	0.3409090909090909	9	3.936363636363636	72	0.38409090909090926	15
4.7727272727272725	72	0.08522727272727272	10	None	None	None	None
4.857954545454545	71	0.08522727272727272	11	None	None	None	None
4.9431818181818175	72	0.17045454545454544	12	None	None	None	None
5.113636363636363	74	0.3409090909090909	13	4.1909090909090905	74	0.3204545454545453	16
5.454545454545454	76	0.3409090909090909	14	4.4795454545454545	76	0.3204545454545453	17
5.795454545454545	78	0.3409090909090909	15	4.704545454545454	78	0.415909090909091	18
6.136363636363636	79	0.6818181818181818	16	4.99090909090909	79	0.6727272727272728	19
None	None	None	None	5.568181818181818	67	0.25681818181818095	20
6.8181818181818175	67	0.6818181818181818	17	6.079545454545454	67	0.288636363636364	22
7.499999999999999	67	0.6818181818181818	18	None	None	None	None
8.181818181818182	72	0.6818181818181818	19	6.656818181818181	72	0.6704545454545459	24
8.181818181818182	72	0.08522727272727272	20	None	None	None	None
8.267045454545453	71	0.08522727272727272	21	None	None	None	None
8.352272727272727	72	0.5113636363636364	22	7.2318181818181815	74	0.5113636363636367	25
8.863636363636363	74	0.3409090909090909	23	7.488636363636363	72	0.28636363636363615	26
9.204545454545453	72	0.3409090909090909	24	7.743181818181818	71	0.22499999999999964	27
9.545454545454545	71	0.3409090909090909	25	7.968181818181818	69	0.3840909090909088	28
9.886363636363635	69	0.3409090909090909	26	8.288636363636364	71	0.5749999999999993	29
10.227272727272727	71	0.6818181818181818	27	8.831818181818182	72	0.7363636363636363	31
10.909090909090908	72	0.3409090909090909	28	9.088636363636363	71	0.28636363636363704	30
11.25	71	0.3409090909090909	29	9.343181818181817	69	0.288636363636364	32
11.59090909090909	69	0.3409090909090909	30	9.568181818181818	67	0.415909090909091	33
11.931818181818182	67	0.3409090909090909	31	9.85681818181818	66	0.6386363636363637	34
12.272727272727272	66	0.6818181818181818	32	9.85681818181818	62	0.6704545454545467	35
12.954545454545453	67	0.3409090909090909	33	10.4	67	0.3204545454545453	36
13.295454545454545	69	0.3409090909090909	34	10.656818181818181	69	0.3522727272727266	38
13.636363636363635	71	0.3409090909090909	35	10.943181818181818	71	0.28863636363636225	40
13.977272727272727	67	0.3409090909090909	36	11.2	67	0.3522727272727266	41
14.318181818181817	71	0.0	37	None	None	None	None
None	None	None	None	11.456818181818182	71	0.6068181818181806	43
14.318181818181817	69	2.0454545454545454	38	12.0	69	0.7045454545454533	45
16.363636363636363	74	0.6818181818181818	39	13.152272727272727	74	1.4727272727272727	55
17.045454545454543	67	0.3409090909090909	40	13.727272727272727	67	0.3204545454545453	51
17.386363636363637	69	0.3409090909090909	41	13.984090909090908	69	0.3522727272727284	53
17.727272727272727	71	0.3409090909090909	42	14.272727272727272	71	0.25454545454545574	54
18.068181818181817	72	0.3409090909090909	43	14.495454545454544	72	0.4477272727272741	56
18.409090909090907	74	0.6818181818181818	44	14.81590909090909	74	1.695454545454547	60
19.09090909090909	67	0.6818181818181818	45	15.359090909090908	67	0.288636363636364	58
19.77272727272727	67	0.6818181818181818	46	15.904545454545454	67	0.5750000000000011	59
20.454545454545453	76	0.6818181818181818	47	16.44772727272727	76	0.961363636363636	62
21.136363636363633	72	0.3409090909090909	48	17.025	72	0.4159090909090928	63
21.136363636363633	72	0.08522727272727272	49	None	None	None	None
21.221590909090907	71	0.08522727272727272	50	None	None	None	None
21.30681818181818	72	0.17045454545454544	51	17.279545454545453	74	0.3204545454545453	64
21.477272727272727	74	0.3409090909090909	52	17.536363636363635	76	0.4477272727272741	66
21.818181818181817	76	0.3409090909090909	53	17.825	78	0.38409090909090793	67
22.159090909090907	78	0.3409090909090909	54	18.079545454545453	79	0.8954545454545446	71
