0.0	74	0.6818181818181818	D5
0.6818181818181818	67	0.3409090909090909	G4
1.0227272727272727	69	0.3409090909090909	A4
1.3636363636363635	71	0.3409090909090909	B4
1.7045454545454544	72	0.3409090909090909	C5
2.0454545454545454	74	0.6818181818181818	D5
2.727272727272727	67	0.6818181818181818	G4
3.4090909090909087	67	0.6818181818181818	G4
4.090909090909091	76	0.6818181818181818	E5
4.7727272727272725	72	0.3409090909090909	C5
4.7727272727272725	72	0.08522727272727272	C5
4.857954545454545	71	0.08522727272727272	B4
4.9431818181818175	72	0.17045454545454544	C5
5.113636363636363	74	0.3409090909090909	D5
5.454545454545454	76	0.3409090909090909	E5
5.795454545454545	78	0.3409090909090909	F#5
6.136363636363636	79	0.6818181818181818	G5
6.8181818181818175	67	0.6818181818181818	G4
7.499999999999999	67	0.6818181818181818	G4
8.181818181818182	72	0.6818181818181818	C5
8.181818181818182	72	0.08522727272727272	C5
8.267045454545453	71	0.08522727272727272	B4
8.352272727272727	72	0.5113636363636364	C5
8.863636363636363	74	0.3409090909090909	D5
9.204545454545453	72	0.3409090909090909	C5
9.545454545454545	71	0.3409090909090909	B4
9.886363636363635	69	0.3409090909090909	A4
10.227272727272727	71	0.6818181818181818	B4
10.909090909090908	72	0.3409090909090909	C5
11.25	71	0.3409090909090909	B4
11.59090909090909	69	0.3409090909090909	A4
11.931818181818182	67	0.3409090909090909	G4
12.272727272727272	66	0.6818181818181818	F#4
12.954545454545453	67	0.3409090909090909	G4
13.295454545454545	69	0.3409090909090909	A4
13.636363636363635	71	0.3409090909090909	B4
13.977272727272727	67	0.3409090909090909	G4
14.318181818181817	71	0.0	B4
14.318181818181817	69	2.0454545454545454	A4
16.363636363636363	74	0.6818181818181818	D5
17.045454545454543	67	0.3409090909090909	G4
17.386363636363637	69	0.3409090909090909	A4
17.727272727272727	71	0.3409090909090909	B4
18.068181818181817	72	0.3409090909090909	C5
18.409090909090907	74	0.6818181818181818	D5
19.09090909090909	67	0.6818181818181818	G4
19.77272727272727	67	0.6818181818181818	G4
20.454545454545453	76	0.6818181818181818	E5
21.136363636363633	72	0.3409090909090909	C5
21.136363636363633	72	0.08522727272727272	C5
21.221590909090907	71	0.08522727272727272	B4
21.30681818181818	72	0.17045454545454544	C5
21.477272727272727	74	0.3409090909090909	D5
21.818181818181817	76	0.3409090909090909	E5
22.159090909090907	78	0.3409090909090909	F#5
22.5	79	0.6818181818181818	G5
23.18181818181818	67	0.6818181818181818	G4
23.863636363636363	67	0.6818181818181818	G4
24.545454545454543	72	0.6818181818181818	C5
24.545454545454543	72	0.08522727272727272	C5
24.630681818181817	71	0.08522727272727272	B4
24.71590909090909	72	0.5113636363636364	C5
25.227272727272727	74	0.3409090909090909	D5
25.568181818181817	72	0.3409090909090909	C5
25.909090909090907	71	0.3409090909090909	B4
26.249999999999996	69	0.3409090909090909	A4
26.59090909090909	71	0.6818181818181818	B4
27.27272727272727	72	0.3409090909090909	C5
27.613636363636363	71	0.3409090909090909	B4
27.954545454545453	69	0.3409090909090909	A4
28.295454545454543	67	0.3409090909090909	G4
28.636363636363633	69	0.6818181818181818	A4
29.318181818181817	71	0.3409090909090909	B4
29.659090909090907	69	0.3409090909090909	A4
29.999999999999996	67	0.3409090909090909	G4
30.34090909090909	66	0.3409090909090909	F#4
30.68181818181818	67	2.0454545454545454	G4
0.0	59	1.3636363636363635	B3
0.0	62	1.3636363636363635	D4
0.0	55	1.3636363636363635	G3
1.3636363636363635	57	0.6818181818181818	A3
2.0454545454545454	59	2.0454545454545454	B3
4.090909090909091	60	2.0454545454545454	C4
6.136363636363636	59	2.0454545454545454	B3
8.181818181818182	57	2.0454545454545454	A3
10.227272727272727	55	2.0454545454545454	G3
12.272727272727272	62	0.6818181818181818	D4
12.954545454545453	59	0.6818181818181818	B3
13.636363636363635	55	0.6818181818181818	G3
14.318181818181817	62	0.6818181818181818	D4
14.999999999999998	50	0.3409090909090909	D3
15.34090909090909	60	0.3409090909090909	C4
15.68181818181818	59	0.3409090909090909	B3
16.02272727272727	57	0.3409090909090909	A3
16.363636363636363	59	1.3636363636363635	B3
17.727272727272727	57	0.6818181818181818	A3
18.409090909090907	55	0.6818181818181818	G3
19.09090909090909	59	0.6818181818181818	B3
19.77272727272727	55	0.6818181818181818	G3
20.454545454545453	60	2.0454545454545454	C4
22.5	59	0.6818181818181818	B3
23.18181818181818	60	0.3409090909090909	C4
23.52272727272727	59	0.3409090909090909	B3
23.863636363636363	57	0.3409090909090909	A3
24.204545454545453	55	0.3409090909090909	G3
24.545454545454543	57	1.3636363636363635	A3
25.909090909090907	54	0.6818181818181818	F#3
26.59090909090909	55	1.3636363636363635	G3
27.954545454545453	59	0.6818181818181818	B3
28.636363636363633	60	0.6818181818181818	C4
29.318181818181817	62	0.6818181818181818	D4
29.999999999999996	50	0.6818181818181818	D3
30.68181818181818	55	1.3636363636363635	G3
32.04545454545454	43	0.6818181818181818	G2
